# days,inflow_mean,inflow_low,inflow_high,release_mean,release_low,release_high,height_mean,height_low,height_high,demand
2.070000000000000000e+02,1.855769230769230944e+02,1.090914357270478234e+02,2.620624104267983512e+02,2.077223076923076803e+02,1.372082215322910486e+02,2.782363938523243405e+02,8.643846153846154179e-01,4.580742871375516612e-01,1.270694943631679230e+00,2.261579999999999870e+02
2.080000000000000000e+02,1.816830769230768965e+02,1.256058730829018373e+02,2.377602807632519557e+02,2.053212307692308229e+02,1.415844054878697875e+02,2.690580560505918584e+02,8.489230769230770024e-01,4.505065068439580989e-01,1.247339647002196017e+00,2.261579999999999870e+02
2.090000000000000000e+02,1.753969230769230876e+02,1.164865453331234733e+02,2.343073008207227019e+02,2.024292307692307702e+02,1.441876996368931430e+02,2.606707619015684259e+02,8.311538461538457989e-01,4.380216808350003155e-01,1.224286011472691227e+00,2.261579999999999870e+02
2.100000000000000000e+02,1.719692307692308475e+02,1.193405169830010095e+02,2.245979445554606855e+02,2.016830769230768681e+02,1.448032065098555279e+02,2.585629473362981798e+02,8.130769230769230305e-01,4.198763554393208919e-01,1.206277490714525058e+00,2.261579999999999870e+02
2.110000000000000000e+02,1.757215384615384437e+02,8.307297918458760932e+01,2.683700977384892781e+02,2.012523076923076815e+02,1.449416043028718377e+02,2.575630110817435252e+02,7.976923076923074785e-01,3.988680000048661634e-01,1.196516615379748849e+00,2.261579999999999870e+02
2.120000000000000000e+02,1.903492307692308714e+02,9.118280015409403916e+01,2.895156613843677178e+02,2.014953846153846087e+02,1.450317335419340168e+02,2.579590356888351721e+02,7.913076923076926006e-01,3.872510731572448850e-01,1.195364311458140261e+00,2.253379999999999939e+02
2.130000000000000000e+02,1.751476923076922958e+02,1.051360095294317318e+02,2.451593750859528598e+02,2.003946153846153209e+02,1.463815409822955189e+02,2.544076897869351228e+02,7.756153846153844844e-01,3.652726501076152821e-01,1.185958119123153631e+00,2.245190000000000055e+02
2.140000000000000000e+02,1.702846153846153356e+02,1.048850994354087049e+02,2.356841313338219663e+02,1.974236923076923063e+02,1.463584533836760500e+02,2.484889312317085626e+02,7.576923076923076650e-01,3.417863670286884203e-01,1.173598248355926854e+00,2.236999999999999886e+02
2.150000000000000000e+02,1.652384615384615074e+02,1.101769778838366420e+02,2.202999451930863870e+02,1.975418461538462225e+02,1.472218950137113325e+02,2.478617972939811125e+02,7.385384615384616991e-01,3.273584307107483271e-01,1.149718492366174960e+00,2.228799999999999955e+02
2.160000000000000000e+02,1.688615384615385153e+02,7.390486381898590196e+01,2.638182131040911145e+02,1.969278461538462182e+02,1.453426915961097166e+02,2.485130007115827198e+02,7.214615384615385985e-01,3.044707406688451634e-01,1.138452336254232033e+00,2.220609999999999786e+02
2.170000000000000000e+02,1.606261538461538976e+02,8.597812996191109391e+01,2.352741777303967012e+02,1.990159999999999911e+02,1.390644640396928366e+02,2.589675359603071456e+02,6.998461538461536735e-01,2.762353298844484883e-01,1.123456977807858914e+00,2.212420000000000186e+02
2.180000000000000000e+02,1.646476923076922674e+02,6.543336470140918948e+01,2.638620199139753595e+02,1.987732307692308211e+02,1.340288971506354869e+02,2.635175643878261553e+02,6.794615384615386722e-01,2.558959744903294142e-01,1.103027102432748041e+00,2.204230000000000018e+02
2.190000000000000000e+02,1.602723076923076917e+02,9.109609677979082676e+01,2.294485186048245566e+02,1.973461538461538112e+02,1.365357054349117618e+02,2.581566022573958890e+02,6.564615384615386517e-01,2.312242987245047843e-01,1.081698778198572519e+00,2.196029999999999802e+02
2.200000000000000000e+02,1.859815384615384630e+02,3.512363905611206860e+01,3.368394378669648859e+02,1.980978461538461772e+02,1.286931188155775772e+02,2.675025734921147773e+02,6.496923076923077911e-01,2.090311986552707002e-01,1.090353416729344938e+00,2.187840000000000202e+02
2.210000000000000000e+02,1.811784615384615336e+02,3.723094386696095626e+01,3.251259792099621109e+02,1.996681538461538423e+02,1.221912086918831477e+02,2.771450990004245227e+02,6.396153846153845857e-01,1.776419357510355401e-01,1.101588833479733687e+00,2.179650000000000034e+02
2.220000000000000000e+02,1.835292307692308214e+02,4.724432362690305354e+01,3.198141379115585892e+02,1.946398461538461504e+02,1.142298336794647327e+02,2.750498586282275824e+02,6.299230769230768079e-01,1.597565824294998604e-01,1.100089571416653644e+00,2.171450000000000102e+02
2.230000000000000000e+02,1.582015384615384335e+02,8.164527962619625612e+01,2.347577972968805966e+02,1.903738461538461593e+02,1.116931085112926922e+02,2.690545837963996405e+02,6.082307692307689084e-01,1.438590424948316682e-01,1.072602495966706204e+00,2.163259999999999934e+02
2.240000000000000000e+02,1.707369230769230626e+02,6.849533351237066370e+01,2.729785126414754473e+02,1.867341538461538448e+02,1.091877637225181701e+02,2.642805439697895054e+02,5.965384615384614619e-01,1.270822105441509198e-01,1.065994712532772004e+00,2.155070000000000050e+02
2.250000000000000000e+02,1.422815384615384744e+02,6.993683605103777268e+01,2.146262408720391761e+02,1.861587692307691952e+02,1.092416592505055490e+02,2.630758792110328272e+02,5.700769230769230367e-01,1.023397415252345066e-01,1.037814104628611567e+00,2.146870000000000118e+02
2.260000000000000000e+02,1.515353846153846007e+02,7.231501732210048772e+01,2.307557519086687137e+02,1.862540000000000191e+02,1.078287522443284985e+02,2.646792477556715539e+02,5.494615384615383347e-01,8.951244171535144289e-02,1.009410635207725226e+00,2.138679999999999950e+02
2.270000000000000000e+02,1.463461538461538396e+02,5.194835387680468841e+01,2.407439538155030050e+02,1.836183076923076669e+02,1.110335919761347867e+02,2.562030234084805329e+02,5.256923076923077920e-01,7.268961036371324180e-02,9.786950050209023422e-01,2.130490000000000066e+02
2.280000000000000000e+02,1.409738461538461820e+02,8.232707490840766695e+01,1.996206173992846971e+02,1.796593846153845959e+02,1.145229985207642329e+02,2.447957707100049447e+02,5.003076923076922311e-01,5.521057505463450310e-02,9.454048095607499036e-01,2.122290000000000134e+02
2.290000000000000000e+02,1.580799999999999841e+02,5.972168769239682717e+01,2.564383123076031552e+02,1.806807692307692434e+02,1.088822907316192925e+02,2.524792477299191944e+02,4.874615384615385572e-01,4.070904884088916154e-02,9.342140280821880083e-01,2.114099999999999966e+02
2.300000000000000000e+02,1.638738461538461593e+02,3.646350207804204047e+01,2.912841902296502781e+02,1.828036923076923870e+02,1.050328328339155632e+02,2.605745517814692107e+02,4.774615384615384373e-01,1.798849323479084772e-02,9.369345836882860823e-01,2.105909999999999798e+02
2.310000000000000000e+02,1.622600000000000477e+02,4.832120293366675412e+01,2.761987970663333272e+02,1.821921538461538432e+02,1.049101200002401555e+02,2.594741876920675168e+02,4.652307692307691145e-01,3.350565503454361327e-04,9.301264819111927373e-01,2.097720000000000198e+02
2.320000000000000000e+02,1.815476923076922162e+02,4.747751538221635315e+01,3.156178692331681077e+02,1.787227692307692450e+02,1.018256510791527631e+02,2.556198873823857411e+02,4.648461538461540199e-01,1.812703292783213183e-03,9.278796043995247711e-01,2.089519999999999982e+02
2.330000000000000000e+02,1.895815384615384858e+02,5.041897619677320108e+01,3.287441007263037704e+02,1.781250769230768753e+02,1.003346101129815509e+02,2.559155437331721998e+02,4.713076923076922609e-01,-4.611076555454174386e-03,9.472264611708387516e-01,2.081329999999999814e+02
2.340000000000000000e+02,1.889815384615383778e+02,3.633619900051326113e+01,3.416268779225634944e+02,1.765101538461538269e+02,1.008854802882100330e+02,2.521348274040976207e+02,4.777692307692306684e-01,-1.645901825158108123e-02,9.719974797900423624e-01,2.073140000000000214e+02
2.350000000000000000e+02,1.695307692307692378e+02,7.541262102073905282e+01,2.636489174407994369e+02,1.765004615384614510e+02,1.027044813804657650e+02,2.502964416964571228e+02,4.736153846153846048e-01,-2.604027196015046286e-02,9.732710411909196724e-01,2.064940000000000282e+02
2.360000000000000000e+02,1.750784615384614824e+02,4.246353316159147084e+01,3.076933899153315224e+02,1.785515384615383994e+02,1.006496372656059179e+02,2.564534396574708808e+02,4.727692307692309415e-01,-2.463559643912799357e-02,9.701740579775899320e-01,2.056750000000000114e+02
2.370000000000000000e+02,1.608446153846153379e+02,5.506525571296494093e+01,2.666239750562657491e+02,1.804909230769231101e+02,1.014524874469067726e+02,2.595293587069394334e+02,4.622307692307691673e-01,-3.543225451833426076e-02,9.598937929798725399e-01,2.048559999999999945e+02
2.380000000000000000e+02,1.578738461538461308e+02,7.063689513153769894e+01,2.451107971761545627e+02,1.780498461538461186e+02,9.988991550880352577e+01,2.562097767988886972e+02,4.487692307692306426e-01,-4.193436985811249684e-02,9.394728313965737820e-01,2.040359999999999729e+02
2.390000000000000000e+02,1.677000000000000171e+02,6.338309673072008366e+01,2.720169032692799647e+02,1.775823076923077508e+02,1.026097608856628938e+02,2.525548544989526079e+02,4.426153846153845772e-01,-4.128790172657059721e-02,9.265186709573397517e-01,2.030270000000000152e+02
2.400000000000000000e+02,1.757769230769230830e+02,3.605583192168813866e+01,3.154980142321580274e+02,1.781235384615384305e+02,1.001016477773155202e+02,2.561454291457613408e+02,4.415384615384616573e-01,-4.875809164050121103e-02,9.318350147174245812e-01,2.020279999999999916e+02
2.410000000000000000e+02,1.765738461538461763e+02,4.757644334525880936e+01,3.055712489624335149e+02,1.795623076923076269e+02,9.149216165004581569e+01,2.676324537345694239e+02,4.406153846153848530e-01,-4.998354894385920177e-02,9.312143181746288523e-01,2.010190000000000055e+02
2.420000000000000000e+02,1.715492307692308032e+02,1.656366903665477253e+01,3.265347925018068054e+02,1.792016923076923263e+02,9.173919557875615283e+01,2.666641890366284997e+02,4.358461538461541607e-01,-6.928259534006858678e-02,9.409749030323768526e-01,2.000190000000000055e+02
2.430000000000000000e+02,1.816553846153846337e+02,5.141478946605312217e+01,3.118959797647161167e+02,1.775692307692307281e+02,9.241953898953305213e+01,2.627189225489283899e+02,4.373076923076925637e-01,-7.209473053928100450e-02,9.467101151546661875e-01,1.990099999999999909e+02
2.440000000000000000e+02,1.760215384615385403e+02,3.936795904678663760e+01,3.126751178762904146e+02,1.815603076923077026e+02,9.024061801378191205e+01,2.728799973708335074e+02,4.363846153846154818e-01,-8.630260369968811851e-02,9.590718344689190822e-01,1.980109999999999957e+02
2.450000000000000000e+02,1.931999999999999318e+02,-1.432682681644337208e-01,3.865432682681642973e+02,1.854441538461538528e+02,7.472316343967439423e+01,2.961651442526332971e+02,4.433076923076922915e-01,-1.043055042259116716e-01,9.909208888412962546e-01,1.970009999999999764e+02
2.460000000000000000e+02,1.907461538461538169e+02,2.222270185853733437e+01,3.592696058337702993e+02,1.830960000000000321e+02,7.081185978420643323e+01,2.953801402157936309e+02,4.464615384615385207e-01,-1.111044100882707109e-01,1.004027487011347697e+00,1.961820000000000164e+02
2.470000000000000000e+02,1.896799999999999500e+02,5.833530235293082455e+01,3.210246976470690470e+02,1.857978461538461659e+02,7.239786406875316516e+01,2.991978282389391666e+02,4.502307692307693232e-01,-1.031020912048546956e-01,1.003563629666393453e+00,1.951430000000000007e+02
2.480000000000000000e+02,1.960000000000000284e+02,2.391709690250596054e+01,3.680829030974940679e+02,1.889496923076922599e+02,7.348901074207167028e+01,3.044103738733128353e+02,4.564615384615385851e-01,-9.779730351152859935e-02,1.010720380434605659e+00,1.941020000000000039e+02
2.490000000000000000e+02,1.765507692307692764e+02,3.318221337872552112e+01,3.199193250828130317e+02,1.886924615384614867e+02,7.618468018663651264e+01,3.012002428902864608e+02,4.490769230769233178e-01,-1.056446926961751021e-01,1.003798538850021682e+00,1.930629999999999882e+02
2.500000000000000000e+02,1.769246153846153788e+02,4.468105450514252652e+01,3.091681762640882312e+02,1.831599999999999682e+02,7.791395304335649996e+01,2.884060469566434222e+02,4.420769230769231450e-01,-1.025816801626109331e-01,9.867355263164572232e-01,1.917030000000000030e+02
2.510000000000000000e+02,1.526200000000000045e+02,7.009711888395857216e+01,2.351428811160414512e+02,1.803113846153845827e+02,8.226007552159471459e+01,2.783626937091744367e+02,4.238461538461538169e-01,-1.039903368843994591e-01,9.516826445767070375e-01,1.903429999999999893e+02
2.520000000000000000e+02,1.518738461538461308e+02,7.416572307202532954e+01,2.295819692356669179e+02,1.763138461538461854e+02,8.221161773762105440e+01,2.704160745700713164e+02,4.069230769230769429e-01,-1.050833024750500444e-01,9.189294563212039302e-01,1.884329999999999927e+02
2.530000000000000000e+02,1.670061538461538362e+02,2.075759737525223159e+01,3.132547103170554692e+02,1.750227692307691711e+02,8.012327774299009775e+01,2.699222607185482730e+02,4.013846153846153397e-01,-1.110811490946458369e-01,9.138503798638765163e-01,1.865340000000000202e+02
2.540000000000000000e+02,1.717938461538461468e+02,2.691678434262206565e+01,3.166709079650702279e+02,1.734340000000000259e+02,8.065096100289417791e+01,2.662170389971058739e+02,3.994615384615383680e-01,-1.118919619340920657e-01,9.108150388571687461e-01,1.826340000000000146e+02
2.550000000000000000e+02,1.664553846153846166e+02,3.573539022835760193e+01,2.971753790024116597e+02,1.722813846153846669e+02,8.197494409411670802e+01,2.625878251366526115e+02,3.953076923076920268e-01,-1.161170723848562458e-01,9.067324570002402995e-01,1.807340000000000089e+02
2.560000000000000000e+02,1.774292307692307986e+02,2.486997446525012379e+01,3.299884870732114450e+02,1.733426153846154136e+02,7.766219370306258440e+01,2.690230370661682286e+02,3.985384615384614526e-01,-1.100483611506619108e-01,9.071252842275847605e-01,1.788249999999999886e+02
2.570000000000000000e+02,1.778800000000000239e+02,8.978696821532480499e+00,3.467813031784675672e+02,1.747289230769230528e+02,7.445795040597154468e+01,2.749998957478745751e+02,4.012307692307693907e-01,-1.145300808129983139e-01,9.169916192745370953e-01,1.767659999999999911e+02
2.580000000000000000e+02,1.923415384615384767e+02,1.983040892776679698e+01,3.648526679953101848e+02,1.801495384615384125e+02,7.409095127892693711e+01,2.862081256441499022e+02,4.116923076923078018e-01,-1.225931798969778219e-01,9.459777952815934254e-01,1.747069999999999936e+02
2.590000000000000000e+02,1.895569230769231694e+02,6.528831101753894472e+00,3.725850150520924444e+02,1.809819999999999709e+02,6.733135995713067246e+01,2.946326400428692978e+02,4.173076923076922684e-01,-1.377675464753570500e-01,9.723829310907415868e-01,1.726490000000000009e+02
2.600000000000000000e+02,1.680476923076922162e+02,1.151413227102952419e+01,3.245812523443548798e+02,1.767098461538460583e+02,6.663877927161897219e+01,2.867809130360731160e+02,4.096153846153847145e-01,-1.483488461738630138e-01,9.675796154046324427e-01,1.705909999999999798e+02
2.610000000000000000e+02,1.565415384615384369e+02,3.883107373845002996e+01,2.742520031846268580e+02,1.716455384615385071e+02,6.711515678997682244e+01,2.761759201331001918e+02,3.976153846153844262e-01,-1.536057127900504748e-01,9.488364820208192718e-01,1.685209999999999866e+02
2.620000000000000000e+02,1.589892307692307440e+02,1.745500862536255227e+01,3.005234529130989358e+02,1.697661538461538555e+02,6.903804316134959151e+01,2.704942645309581053e+02,3.901538461538460734e-01,-1.632148369212662598e-01,9.435225292289584065e-01,1.664629999999999939e+02
2.630000000000000000e+02,1.662799999999999727e+02,-7.626862960078142351e+00,3.401868629600780878e+02,1.669087692307693089e+02,7.293972325518150512e+01,2.608778152063571270e+02,3.879999999999999005e-01,-1.591610647416634716e-01,9.351610647416632727e-01,1.641390000000000100e+02
2.640000000000000000e+02,1.595476923076922731e+02,4.852509016298371591e+01,2.705702944524008444e+02,1.608863076923076960e+02,7.118149616593390760e+01,2.505911192186814844e+02,3.836153846153844693e-01,-1.566491572045733971e-01,9.238799264353423357e-01,1.618139999999999930e+02
2.650000000000000000e+02,1.492538461538461831e+02,5.812527244205389820e+01,2.403824198656384681e+02,1.556064615384615308e+02,7.200980870832501068e+01,2.392031143685980510e+02,3.766923076923077707e-01,-1.546060127694114383e-01,9.079906281540269797e-01,1.594799999999999898e+02
2.660000000000000000e+02,1.513415384615384767e+02,4.447672970075284127e+01,2.582063472223240979e+02,1.551264615384615411e+02,7.247867561380097357e+01,2.377742474631220944e+02,3.741538461538462257e-01,-1.500859472105508519e-01,8.983936395182432477e-01,1.571550000000000011e+02
2.670000000000000000e+02,1.648076923076923208e+02,-2.793760340079302296e+01,3.575529880161776646e+02,1.581358461538461313e+02,6.529701722655022422e+01,2.509746750811420384e+02,3.799230769230768079e-01,-1.520561681229712914e-01,9.119023219691249071e-01,1.548310000000000173e+02
2.680000000000000000e+02,1.680876923076922935e+02,1.850482254833858065e+01,3.176705620670460348e+02,1.609347692307692625e+02,6.716045360489762572e+01,2.547090848566409136e+02,3.858461538461538942e-01,-1.486957558807053270e-01,9.203880635730130599e-01,1.525070000000000050e+02
2.690000000000000000e+02,1.786399999999999295e+02,3.179405372138612051e+01,3.254859462786137101e+02,1.630789230769230755e+02,6.258668259387992805e+01,2.635711635599662372e+02,3.963846153846154463e-01,-1.404848772027412762e-01,9.332541079719721688e-01,1.501829999999999927e+02
2.700000000000000000e+02,1.731384615384614847e+02,1.098318866486644652e+01,3.352937344120565513e+02,1.622330769230769363e+02,5.536093036218605334e+01,2.691052234839678476e+02,4.023846153846153961e-01,-1.424760638383522626e-01,9.472452946075831104e-01,1.478479999999999848e+02
2.710000000000000000e+02,1.613323076923076655e+02,1.628545997359267972e+01,3.063791554110226798e+02,1.643676923076922947e+02,5.561839568370021425e+01,2.731169889316843751e+02,4.018461538461538529e-01,-1.550480974265555645e-01,9.587404051188632703e-01,1.455229999999999961e+02
2.720000000000000000e+02,1.792338461538461161e+02,-3.798262175630318893e+01,3.964503140639953926e+02,1.687352307692307249e+02,4.877532856972085540e+01,2.886951329687406087e+02,4.106923076923075788e-01,-1.580836228564433954e-01,9.794682382410585531e-01,1.437390000000000043e+02
2.730000000000000000e+02,1.870876923076922651e+02,-2.677070693218743713e+01,4.009460915475719958e+02,1.722796923076922724e+02,4.124700217663283297e+01,3.033123824387516834e+02,4.216153846153845586e-01,-1.587850790516012744e-01,1.002015848282370447e+00,1.427740000000000009e+02
2.740000000000000000e+02,1.974830769230769079e+02,-1.427712240933249177e+01,4.092432762554863075e+02,1.766067692307692312e+02,3.859261363451622628e+01,3.146209248270222361e+02,4.365384615384615419e-01,-1.642705591078172933e-01,1.037347482184740377e+00,1.417990000000000066e+02
2.750000000000000000e+02,1.971430769230769044e+02,-3.258021881751000137e+01,4.268663726636638103e+02,1.795806153846153848e+02,3.370579891644874237e+01,3.254554318527819987e+02,4.486923076923075571e-01,-1.753079862690857804e-01,1.072692601653700839e+00,1.408329999999999984e+02
2.760000000000000000e+02,1.933892307692307497e+02,-4.988514811700790119e+01,4.366636096554693722e+02,1.805043076923076342e+02,3.005030917224650011e+01,3.309583062123687682e+02,4.568461538461536242e-01,-1.873316579841188267e-01,1.101023965676426020e+00,1.398679999999999950e+02
2.770000000000000000e+02,1.888861538461538885e+02,1.285600706011382499e+01,3.649163006321939520e+02,1.819584615384614779e+02,3.349033111486079406e+01,3.304265919620621617e+02,4.617692307692307652e-01,-1.826359396543460467e-01,1.106174401192807633e+00,1.392229999999999848e+02
2.780000000000000000e+02,1.748246153846154129e+02,2.338525759942629634e+01,3.262639731698045580e+02,1.843072307692307845e+02,3.351277502022438171e+01,3.351016865182372158e+02,4.574615384615383640e-01,-1.848175304538854924e-01,1.099740607376962220e+00,1.375109999999999957e+02
2.790000000000000000e+02,1.786138461538461399e+02,1.304381832279111109e+01,3.441838739849011972e+02,1.817860000000000298e+02,3.473578741626022293e+01,3.288362125837398366e+02,4.540000000000000147e-01,-1.833654910887231870e-01,1.091365491088723161e+00,1.357990000000000066e+02
2.800000000000000000e+02,1.718107692307692105e+02,2.373931545764924067e+01,3.198822230038891803e+02,1.785850769230768833e+02,3.728658501405718084e+01,3.198835688320965573e+02,4.480000000000000648e-01,-1.726818830931026172e-01,1.068681883093102858e+00,1.340870000000000175e+02
2.810000000000000000e+02,1.798615384615384585e+02,-4.403140552478711811e+01,4.037544824478640066e+02,1.705359999999999445e+02,3.454010658009946155e+01,3.065318934199004275e+02,4.486923076923078346e-01,-1.825057454166356674e-01,1.079890360801251337e+00,1.323750000000000000e+02
2.820000000000000000e+02,1.519076923076923435e+02,8.841399650495986862e+00,2.949739849648887002e+02,1.649780000000000655e+02,3.192182870150153917e+01,2.980341712984985634e+02,4.375384615384615428e-01,-1.892182223735668911e-01,1.064295145450489866e+00,1.306629999999999825e+02
2.830000000000000000e+02,1.454415384615384426e+02,3.905245444615113115e+01,2.518306224769257540e+02,1.615150769230769470e+02,3.499065082132104010e+01,2.880395030248328680e+02,4.258461538461535967e-01,-1.863827935449908213e-01,1.038075101237297959e+00,1.289509999999999934e+02
2.840000000000000000e+02,1.587800000000000296e+02,2.701849844393970557e+01,2.905415015560603251e+02,1.667492307692307634e+02,3.966017369255298775e+01,2.938382878459085532e+02,4.241538461538462146e-01,-1.777901642956110084e-01,1.026097856603303438e+00,1.272379999999999995e+02
2.850000000000000000e+02,1.960676923076923401e+02,-5.742610316041847796e+01,4.495614877758031298e+02,1.739878461538461067e+02,3.110780822538717416e+01,3.168678840823050677e+02,4.415384615384616018e-01,-1.793733512739061342e-01,1.062450274350829282e+00,1.255270000000000010e+02
2.860000000000000000e+02,1.787061538461538817e+02,-3.095537842902609782e+01,3.883676861213338611e+02,1.740135384615383884e+02,2.678701350575394713e+01,3.212400634173228582e+02,4.443076923076922924e-01,-1.945620289266600800e-01,1.083177413542044665e+00,1.236970000000000027e+02
2.870000000000000000e+02,1.873276923076923026e+02,-5.521501670388477123e+01,4.298704013192693765e+02,1.787432307692307631e+02,2.344643409012056168e+01,3.340400274483409930e+02,4.522307692307692140e-01,-2.160678919916784180e-01,1.120529430453216957e+00,1.218679999999999950e+02
2.880000000000000000e+02,1.867353846153846177e+02,-2.988851876824421083e+01,4.033592879990134179e+02,1.832496923076923565e+02,2.042850338259501086e+01,3.460708812327897022e+02,4.569999999999999618e-01,-2.255251756416135622e-01,1.139525175641613597e+00,1.200379999999999967e+02
2.890000000000000000e+02,1.935676923076923117e+02,-3.735669965289477545e+01,4.244920842682794273e+02,1.822633846153846662e+02,1.544855969517635685e+01,3.490782095355929755e+02,4.631538461538461382e-01,-2.321964082729146561e-01,1.158504100580606933e+00,1.182079999999999984e+02
2.900000000000000000e+02,1.936446153846154061e+02,-1.630121354844655457e+01,4.035904443176773384e+02,1.770241538461538653e+02,1.719007262544349146e+01,3.368582350668642675e+02,4.698923076923076092e-01,-2.116871729277935987e-01,1.151471788312408817e+00,1.163799999999999955e+02
2.910000000000000000e+02,1.597107692307691877e+02,2.129760386864720090e+01,2.981239345928911462e+02,1.752807692307692946e+02,2.131334967707385886e+01,3.292481887844647304e+02,4.596923076923076779e-01,-2.026014203834765603e-01,1.121986035768091972e+00,1.161599999999999966e+02
2.920000000000000000e+02,1.543338461538461956e+02,3.101994990413710696e+01,2.776477424035552986e+02,1.721783076923076692e+02,2.532310023041833347e+01,3.190335151541970049e+02,4.475384615384614961e-01,-1.967901234581900805e-01,1.091867046535113017e+00,1.159410000000000025e+02
2.930000000000000000e+02,1.536753846153847007e+02,4.159588257019257185e+01,2.657548866605768580e+02,1.659556923076923169e+02,3.033238007323981833e+01,3.015790045421448440e+02,4.363076923076921743e-01,-1.784657349514121583e-01,1.051081119566796396e+00,1.157210000000000036e+02
2.940000000000000000e+02,1.620200000000000102e+02,2.922945677786097463e+01,2.948105432221390174e+02,1.579138461538461513e+02,3.687191503787286706e+01,2.789557772698194640e+02,4.338461538461537703e-01,-1.609296728513243124e-01,1.028621980543631853e+00,1.155029999999999859e+02
2.950000000000000000e+02,1.490230769230769283e+02,4.902657887788647884e+01,2.490195749682673636e+02,1.555638461538461570e+02,4.487292792875058467e+01,2.662547643789417293e+02,4.286923076923077613e-01,-1.492498486647749201e-01,1.006634464049390498e+00,1.152829999999999870e+02
2.960000000000000000e+02,1.530123076923076724e+02,3.341822820456415855e+01,2.726063871800511720e+02,1.538684615384615029e+02,4.452367808537506733e+01,2.632132449915479242e+02,4.272307692307691362e-01,-1.426936729740596044e-01,9.971552114355979324e-01,1.145199999999999960e+02
2.970000000000000000e+02,1.542307692307692264e+02,2.888270622456124670e+01,2.795788322369771777e+02,1.541187692307692032e+02,4.274207479651786912e+01,2.654954636650205657e+02,4.279230769230769615e-01,-1.373528205258470747e-01,9.931989743720009978e-01,1.137570000000000050e+02
2.980000000000000000e+02,1.631769230769231172e+02,-1.418262028430058308e+01,3.405364664381468174e+02,1.582075384615384621e+02,3.935681530874974499e+01,2.770582616143271935e+02,4.333076923076923936e-01,-1.461391771775202297e-01,1.012754561792905017e+00,1.129950000000000045e+02
2.990000000000000000e+02,1.680353846153846007e+02,-5.449597160488906411e+00,3.415203663912581078e+02,1.601403076923076867e+02,3.547991541399723303e+01,2.848006999706181546e+02,4.391538461538461169e-01,-1.583921412819259134e-01,1.036699833589618258e+00,1.127300000000000040e+02
3.000000000000000000e+02,1.573107692307692957e+02,2.700583913562439875e+01,2.876156993259141927e+02,1.581926153846153511e+02,3.553086365965145887e+01,2.808543671095792433e+02,4.374615384615384017e-01,-1.492510258628457209e-01,1.024174102785922580e+00,1.124620000000000033e+02
3.010000000000000000e+02,1.678846153846153584e+02,2.313105586332815733e+01,3.126381749059025879e+02,1.570956923076922749e+02,3.571528448590970584e+01,2.784761001294748439e+02,4.432307692307692615e-01,-1.324717653163904330e-01,1.018933303777928900e+00,1.109350000000000023e+02
3.020000000000000000e+02,1.684692307692307622e+02,-4.935797037459565217e+00,3.418742585759210897e+02,1.569683076923076328e+02,3.608544403980970117e+01,2.778511713448055502e+02,4.500000000000000111e-01,-1.300570263742642507e-01,1.030057026374264328e+00,1.094070000000000107e+02
3.030000000000000000e+02,1.480507692307692480e+02,5.370194170923468846e+00,2.907313442906150271e+02,1.481920000000000357e+02,3.161812171212234546e+01,2.647658782878777401e+02,4.446923076923078311e-01,-1.333261089181220216e-01,1.022710724302737795e+00,1.078799999999999955e+02
3.040000000000000000e+02,1.594246153846154073e+02,1.173095005431687810e+01,3.071182807149139080e+02,1.468815384615384119e+02,2.962385997613181132e+01,2.641392169469449982e+02,4.513846153846154952e-01,-1.148346325100411125e-01,1.017603863279272103e+00,1.063509999999999991e+02
3.050000000000000000e+02,1.402876923076923106e+02,9.353899869044653315e+00,2.712214847463399678e+02,1.470421538461538660e+02,3.500540534896440192e+01,2.590789023433433158e+02,4.474615384615384661e-01,-1.069953150147837651e-01,1.001918391937860697e+00,7.949699999999999989e+01
3.060000000000000000e+02,1.429030769230769238e+02,2.019011356896371012e+01,2.656160402771901090e+02,1.501135384615384964e+02,3.840723543118100736e+01,2.618198414918959998e+02,4.450000000000000622e-01,-1.078610898004893626e-01,9.978610898004894869e-01,7.993000000000000682e+01
3.070000000000000000e+02,1.656230769230769795e+02,-4.294965555534787427e+00,3.355411194016887748e+02,1.563239999999999554e+02,3.356464242091044525e+01,2.790833575790894656e+02,4.542307692307691602e-01,-1.102902876560745704e-01,1.018751826117612946e+00,8.036399999999999011e+01
3.080000000000000000e+02,1.709384615384615245e+02,-4.204077521935209916e+01,3.839176982962751481e+02,1.614513846153846828e+02,2.913611068019463346e+01,2.937666585505747321e+02,4.629230769230768816e-01,-1.259414708477171185e-01,1.051787624693870882e+00,8.079800000000000182e+01
3.090000000000000000e+02,1.659615384615384244e+02,3.154015474642335448e-01,3.316076753756126436e+02,1.626355384615384594e+02,2.930104121113538440e+01,2.959700357119415344e+02,4.656153846153845421e-01,-1.283313286719709456e-01,1.059562097902740030e+00,8.123100000000000875e+01
3.100000000000000000e+02,1.855199999999999534e+02,-1.650730752206592911e+01,3.875473075220658075e+02,1.626423076923076962e+02,2.968150793111453822e+01,2.956031074535008543e+02,4.792307692307691269e-01,-1.179325448371993934e-01,1.076394083298737758e+00,8.166500000000000625e+01
